sample_i,sample_j,signature_distance,high_mode_distance,high_distance_over_delta_h,sample_i_high_norm,sample_j_high_norm,action_i,action_j,action_agree
5,15259,0.04073778721756995,0.018957313389405418,1.6249060074218151,0.22712459111430824,0.2294670616899997,0,0,True
6,42469,0.023862057325031077,0.01191184986375633,1.0210115750864561,0.23084793081112742,0.23032154595878088,0,0,True
6,4653,0.025874183735206325,0.011804439316294997,1.0118049939509706,0.23084793081112742,0.2289177476759405,0,0,True
6,33174,0.02677604319143228,0.013268352399685998,1.1372827509877255,0.23084793081112742,0.23039025444315167,0,0,True
6,26540,0.02744766927511212,0.012339882985744725,1.0576999800839257,0.23084793081112742,0.22896690941967224,0,0,True
6,35835,0.029799380736941068,0.013934472199432371,1.1943785030089693,0.23084793081112742,0.22889950439389325,0,0,True
6,39808,0.030043163628921656,0.014955947216014901,1.2819331504836402,0.23084793081112742,0.23182772730306234,0,0,True
6,33175,0.030100398839707644,0.012622163281139225,1.0818953361632142,0.23084793081112742,0.23417989824925498,0,0,True
6,4654,0.031198280149391765,0.01445853719926953,1.2392981785464754,0.23084793081112742,0.232721673193552,0,0,True
6,1992,0.031203746945512655,0.015498423751991022,1.3284309513105022,0.23084793081112742,0.23040886539177594,0,0,True
6,19906,0.03214452971713665,0.012362376959636356,1.0596280271946374,0.23084793081112742,0.22758276925817378,0,0,True
6,1993,0.03331517748109128,0.014590816387686329,1.2506363488610233,0.23084793081112742,0.23419791072276694,0,0,True
6,11288,0.03409033628888674,0.014059881263143123,1.2051278078721062,0.23084793081112742,0.23413135312193495,0,0,True
6,8626,0.03443929282969402,0.017185634459972215,1.4730484273668518,0.23084793081112742,0.2318463596064176,0,0,True
6,35836,0.03527777906667459,0.016626950368976483,1.4251614131543155,0.23084793081112742,0.23270317890170567,0,0,True
6,29202,0.03565674195375875,0.017751215257653885,1.5215265854770075,0.23084793081112742,0.2312690775710164,0,0,True
6,46442,0.03589850554110539,0.01716568757375009,1.4713387011738037,0.23084793081112742,0.2332551522932275,0,0,True
6,42468,0.03630022899646017,0.012642186709876784,1.0836116231167772,0.23084793081112742,0.22664109652744407,0,0,True
6,42470,0.03752549880489469,0.01606190261809417,1.3767289445851152,0.23084793081112742,0.2341133122929262,0,0,True
6,44454,0.038004671090395924,0.012022446059328097,1.03049121067042,0.23084793081112742,0.22624611499391914,0,0,True
6,29201,0.038142267491482335,0.016341575227631102,1.4007007856373326,0.23084793081112742,0.22751787311596292,0,0,True
6,26542,0.038775537041513694,0.013181367884716615,1.129826965559532,0.23084793081112742,0.23640731538659804,0,0,True
6,39809,0.03880035922287987,0.01562510010877309,1.3392888808549137,0.23084793081112742,0.23554261475119315,0,0,True
6,22568,0.038870295998156,0.019333183709533904,1.6571233331917032,0.23084793081112742,0.22983414960344561,0,0,True
7,42470,0.023888217608938642,0.012107726775636285,1.0378009568037436,0.23461998353375618,0.2341133122929262,0,0,True
7,4654,0.025195679957508578,0.01203607866411443,1.0316597149283335,0.23461998353375618,0.232721673193552,0,0,True
7,33175,0.02688590334592517,0.013432825465093652,1.1513803853175633,0.23461998353375618,0.23417989824925498,0,0,True
7,26541,0.0270536269533971,0.012344402755462522,1.0580873873507546,0.23461998353375618,0.2327714568947038,0,0,True
7,33176,0.028626797150677216,0.012809445660422518,1.0979480466359832,0.23461998353375618,0.23765619520395379,0,0,True
7,35836,0.029211105075725132,0.014205391424287539,1.2176000569787024,0.23461998353375618,0.23270317890170567,0,0,True
7,39809,0.03000742527332057,0.015212339882251581,1.303909575891035,0.23461998353375618,0.23554261475119315,0,0,True
