sample_i,sample_j,signature_distance,high_mode_distance,high_distance_over_delta_h,sample_i_high_norm,sample_j_high_norm,action_i,action_j,action_agree
3,30487,0.03805074717463899,0.021397508352216457,1.9278379185321424,0.21493717811829485,0.2162838024940153,0,0,True
3,31811,0.03897169087038176,0.02069632193485476,1.864663564719608,0.21493717811829485,0.21716433100635027,0,0,True
3,29162,0.039193999615057595,0.012531085366598322,1.1290053557842918,0.21493717811829485,0.21458360252206418,0,0,True
3,49926,0.040787613647563205,0.018249417095227986,1.6442063107616407,0.21493717811829485,0.21480175000259638,0,0,True
3,18119,0.041404406808089,0.019354233482243945,1.7437462613411867,0.21493717811829485,0.2148868838212791,0,0,True
3,4,0.04170489179300784,0.022055980281131326,1.98716385181164,0.21493717811829485,0.2174290558059544,0,0,True
3,9722,0.04183954064729145,0.020258693775895883,1.825234854368342,0.21493717811829485,0.21466760059170006,0,0,True
3,13694,0.04228722244026346,0.02055322870773695,1.8517713837898468,0.21493717811829485,0.21489114726129638,0,0,True
3,45501,0.04345004855183716,0.021903895695097174,1.973461582044771,0.21493717811829485,0.21480534996995115,0,0,True
3,29163,0.04422913077198751,0.023771948131296898,2.141766333281806,0.21493717811829485,0.21557175776100945,0,0,True
3,24738,0.04496882598553619,0.018047965182468782,1.626056223855013,0.21493717811829485,0.21557953656475004,0,0,True
3,23415,0.04503481789031657,0.019277332262348523,1.736817740260347,0.21493717811829485,0.2177292132150898,0,0,True
3,1326,0.04508529254525916,0.026611502624078538,2.397599897303091,0.21493717811829485,0.2146003989408586,0,0,True
3,7075,0.045427240523790914,0.016595440909667008,1.495189053500315,0.21493717811829485,0.21459578187242315,0,0,True
3,41529,0.045805609882488676,0.022370016486164428,2.0154573752391953,0.21493717811829485,0.21471399171186056,0,0,True
3,45502,0.04604298223709038,0.01761819549544836,1.5873355333318175,0.21493717811829485,0.21704146278756217,0,0,True
3,38882,0.046302819858828975,0.016114306885030794,1.4518406223969527,0.21493717811829485,0.21458162761995578,0,0,True
3,33135,0.04639743483868758,0.022148679364615058,1.9955157031212156,0.21493717811829485,0.21817604114312508,0,0,True
3,2650,0.047383096201826604,0.02682293587476565,2.4166492665662607,0.21493717811829485,0.21459673293804088,0,0,True
3,13695,0.04781171179403624,0.018588463441303788,1.6747531572143024,0.21493717811829485,0.21730161345670812,0,0,True
3,33133,0.048688932897018374,0.028694585720716443,2.585278131378225,0.21493717811829485,0.21462712966297762,0,0,True
3,41531,0.04873012917136966,0.026624300358361188,2.398752926759385,0.21493717811829485,0.21758466155348558,0,0,True
3,1328,0.04885782837258167,0.02342612611053361,2.1106090231073336,0.21493717811829485,0.21846828695907322,0,0,True
3,34457,0.0499382825581833,0.0286706936557473,2.583125542953378,0.21493717811829485,0.2145820089546854,0,0,True
4,22092,0.026292416750463763,0.013096633034225702,1.1799591500505546,0.2174290558059544,0.22052691402973737,0,0,True
4,11047,0.026441378820720805,0.014282883756103473,1.2868360389330493,0.2174290558059544,0.21566198172330253,0,0,True
4,44179,0.026611682240865044,0.012246574365805833,1.103371946205065,0.2174290558059544,0.2197476486412718,0,0,True
4,12372,0.02818361837809585,0.013151555736495962,1.1849074863840179,0.2174290558059544,0.2200520510387318,0,0,True
4,19444,0.02831321940932709,0.013634742787736878,1.228440887740512,0.2174290558059544,0.21831475516207866,0,0,True
4,8400,0.028867429110489493,0.01271038365075549,1.1451594810794519,0.2174290558059544,0.21688564736720253,0,0,True
4,40207,0.02893472910800991,0.012471610936037603,1.1236469252357095,0.2174290558059544,0.21664250206310787,0,0,True
4,23415,0.029135097257916787,0.013099829007571428,1.1802470956609075,0.2174290558059544,0.2177292132150898,0,0,True
4,42854,0.02951714934863216,0.0159416506321887,1.436284920040319,0.2174290558059544,0.215492867184141,0,0,True
4,12371,0.030209978712171803,0.015324788187765798,1.3807078504440962,0.2174290558059544,0.21639976613581954,0,0,True
4,31812,0.030965891889946397,0.015613506430388464,1.406720317257424,0.2174290558059544,0.2209927467438114,0,0,True
4,44178,0.03207151569048778,0.01657441697612002,1.4932948733172102,0.2174290558059544,0.21618104428108129,0,0,True
4,19443,0.03255268988356099,0.013747002197879811,1.2385550535594112,0.2174290558059544,0.2153241149626116,0,0,True
4,30488,0.032927386566341484,0.016306403989916667,1.4691478750332565,0.2174290558059544,0.21989297123483342,0,0,True
4,5,0.033112531409752594,0.016635912707443495,1.498835415735598,0.2174290558059544,0.22128203978919642,0,0,True
4,9723,0.03431022157225078,0.016599746313304693,1.4955769547573534,0.2174290558059544,0.2151124964073693,0,0,True
4,34459,0.034838518707200825,0.015408623127269589,1.3882610745210722,0.2174290558059544,0.21926879093004317,0,0,True
4,2652,0.03567732694045951,0.01589991623732102,1.4325248023850983,0.2174290558059544,0.2195731558094602,0,0,True
4,29163,0.03716133188276131,0.014882776461514697,1.3408841965739269,0.2174290558059544,0.21557175776100945,0,0,True
4,41530,0.03757653508817956,0.018257695109944506,1.6449521298728187,0.2174290558059544,0.21499680549047712,0,0,True
4,33136,0.037788107389087666,0.018833754725905937,1.6968530125693069,0.2174290558059544,0.22201691317107752,0,0,True
4,1327,0.03885865574791192,0.021164672533142456,1.9068602554596636,0.2174290558059544,0.21540251160597892,0,0,True
4,23416,0.03931876764734046,0.01904341891210002,1.7157429955360044,0.2174290558059544,0.2215910022647038,0,0,True
