bin_key,n,no_op_count,damp_low_band_count,majority_action,minority_fraction,evaluated,fiber_incompatible
52;-1;-19;134;-4;-13;22;-21;173;4;0;-20;17;79;15;5;-1;9;29;83;-4;35;-4;12;-1;1;17;7;-1;0;3;3;4;-7;-1;-2;-3;0;-2;-1;25;1;3;0;-2;-1;-2;0;0;0;0;0;0;3;3;0;0;0;1;2;1;3;0;0;0;11;2;2;2;0;-1;-1,1,1,0,no_op,0.0,False,False
52;-2;-13;115;11;16;50;3;163;-1;-13;3;13;82;22;5;-2;3;29;81;-1;32;-9;11;-1;0;19;2;-3;-1;4;1;8;0;2;2;-3;-1;1;0;24;-2;3;-2;-1;-1;-2;2;-1;0;-1;3;0;2;1;-1;-1;0;0;1;0;3;0;0;0;11;3;4;2;0;0;-1,1,1,0,no_op,0.0,False,False
52;-41;-1;142;24;6;29;6;171;5;1;4;20;95;14;4;4;-9;34;100;4;39;0;6;-4;-2;17;5;-2;3;1;-1;-1;2;-1;2;0;3;1;0;22;0;4;-1;0;1;-2;0;-1;0;0;2;0;3;1;-1;1;0;0;2;2;4;-1;-1;0;11;3;4;3;1;0;0,1,1,0,no_op,0.0,False,False
52;-5;-12;116;13;16;50;4;162;-1;-13;3;13;84;22;5;-2;1;30;83;-1;33;-9;11;-2;0;19;1;-3;0;4;1;8;1;2;2;-3;-1;1;0;24;-2;3;-2;-1;-1;-2;2;-1;0;0;3;-1;2;1;-1;-1;0;0;1;0;3;0;0;0;11;3;4;2;0;0;-1,1,1,0,no_op,0.0,False,False
52;-6;-11;134;18;8;47;-1;165;1;-14;-3;12;85;18;1;-1;1;30;86;-1;36;-9;7;-1;0;20;4;-3;1;5;0;6;2;2;1;-3;0;0;0;25;0;4;-1;-1;0;-3;0;-1;0;0;3;0;2;1;0;-1;-1;1;2;0;4;0;0;-1;11;3;3;2;1;0;0,1,1,0,no_op,0.0,False,False
52;1;-13;113;10;17;49;3;164;-2;-13;3;14;81;22;6;-2;6;28;79;0;32;-9;11;-1;1;19;2;-3;-1;4;1;9;-1;1;2;-3;-1;1;0;24;-2;3;-2;-1;-1;-2;2;-1;0;-1;2;0;2;1;-1;-1;0;0;1;0;3;0;0;0;11;3;4;2;0;0;-1,1,1,0,no_op,0.0,False,False
52;43;-2;107;-2;-15;3;-13;178;3;13;7;17;69;16;3;-4;15;26;73;2;32;3;14;-1;2;17;9;0;-2;3;1;-3;1;-2;-1;0;-4;1;0;22;-1;3;0;1;-2;-2;1;-1;-1;0;3;0;2;1;0;1;-1;1;2;2;3;0;0;0;11;2;3;3;0;1;-1,1,1,0,no_op,0.0,False,False
53;-14;-14;132;11;11;46;-1;164;2;-10;-1;13;88;21;1;-2;-3;27;88;-1;35;-7;8;-1;0;18;2;-2;1;4;0;8;2;1;0;-3;1;0;1;24;1;4;-1;-2;0;-3;0;-1;0;-1;3;0;2;1;-1;-1;-1;1;2;0;4;1;0;0;10;3;4;2;1;0;0,1,1,0,no_op,0.0,False,False
53;-8;-11;117;14;15;49;4;162;0;-13;3;13;85;21;5;-2;-1;30;84;-1;33;-9;11;-2;0;19;1;-3;0;4;1;7;1;2;2;-3;0;1;0;24;-1;3;-2;-1;0;-2;2;-1;0;0;3;-1;2;1;-1;0;-1;0;1;0;3;0;0;0;11;3;4;2;0;0;-1,1,1,0,no_op,0.0,False,False
53;17;-13;126;7;-17;8;-27;169;6;6;-10;15;68;17;10;8;21;28;70;-1;30;-2;12;-1;4;17;4;-2;1;3;1;-1;-3;-1;-2;-2;-2;0;-1;23;1;3;0;-1;-2;-2;0;0;-1;0;3;0;3;1;0;0;-1;0;2;1;3;0;0;0;11;2;3;2;0;0;-1,1,1,0,no_op,0.0,False,False
53;40;-1;112;1;-35;-1;-16;173;7;22;4;17;65;21;4;6;21;30;67;0;33;4;10;-1;3;17;7;1;-1;5;-1;-2;1;-3;-2;0;-4;2;-1;22;0;3;0;1;-2;-1;0;0;-1;-1;3;1;3;1;0;1;-1;1;3;2;3;0;0;0;11;2;2;4;0;1;-1,1,1,0,no_op,0.0,False,False
53;45;3;110;17;5;35;-5;175;-4;-4;-8;22;66;14;5;8;25;32;64;5;33;2;10;-3;2;17;6;-2;-4;1;1;-1;-1;-1;0;0;-3;1;0;21;0;4;0;0;-1;-2;1;-1;-1;1;2;1;1;1;0;1;-1;1;1;3;2;-1;0;0;11;2;3;3;0;0;0,1,1,0,no_op,0.0,False,False
53;5;-13;112;8;17;49;4;164;-3;-13;3;14;80;22;6;-2;8;27;77;0;31;-8;11;-1;1;19;3;-3;-1;4;1;9;-2;1;2;-3;-2;0;0;23;-2;3;-2;-1;-1;-2;1;-1;-1;-1;2;0;2;1;0;-1;1;0;1;0;2;0;0;0;12;3;4;2;0;0;-1,1,1,0,no_op,0.0,False,False
54;-10;-10;118;15;15;49;4;162;0;-13;3;12;87;21;4;-2;-3;30;86;-1;33;-8;11;-2;0;19;1;-3;0;4;0;6;2;2;2;-3;0;1;0;24;-1;4;-2;-1;0;-2;1;-1;0;0;3;-1;2;1;-1;0;-1;0;1;0;3;0;0;0;11;3;4;2;0;0;0,1,1,0,no_op,0.0,False,False
54;-15;-13;131;10;12;45;-1;164;2;-10;-1;13;88;21;1;-2;-4;27;89;-1;35;-7;8;-1;0;19;2;-2;1;4;0;8;2;1;0;-3;1;0;1;23;1;4;-1;-2;0;-3;0;-1;0;-1;3;0;2;1;-1;-1;-1;1;2;0;4;0;0;0;10;3;4;2;1;0;0,1,1,0,no_op,0.0,False,False
54;-5;-10;134;19;8;47;-2;165;1;-15;-3;12;85;17;1;-1;2;30;86;-1;36;-8;7;-1;0;20;5;-3;1;5;0;6;1;2;1;-3;0;0;0;24;0;4;0;-1;0;-3;0;-1;0;0;2;0;2;1;0;-1;-1;1;2;0;4;0;0;-1;11;3;3;2;1;0;-1,1,1,0,no_op,0.0,False,False
54;32;-7;115;7;-11;2;-19;175;7;2;-2;16;68;14;7;3;22;29;73;0;30;3;11;-1;3;17;5;-2;0;2;1;-1;-1;-1;-1;-1;-3;0;-1;21;0;3;0;0;-2;-1;1;0;-1;0;3;0;3;1;0;0;-1;1;2;1;3;0;0;0;11;2;3;3;0;1;-1,1,1,0,no_op,0.0,False,False
54;40;-2;110;1;-14;3;-16;176;4;8;5;17;67;16;5;-3;18;26;73;2;32;4;13;-1;2;16;7;-1;-2;2;1;-2;1;-1;-1;0;-4;1;0;22;-1;3;-1;1;-2;-2;1;-1;-1;0;3;0;2;1;0;1;-1;1;2;2;3;0;0;0;11;2;3;3;0;1;-1,1,1,0,no_op,0.0,False,False
55;-13;-9;120;15;15;49;4;162;0;-13;3;12;88;20;4;-2;-4;30;87;0;34;-7;10;-2;0;19;1;-3;0;4;0;6;2;2;1;-3;0;1;0;23;-1;4;-2;-1;0;-2;1;-1;0;0;3;-1;2;1;-1;0;-1;0;1;0;3;0;0;0;11;3;4;2;1;0;0,1,1,0,no_op,0.0,False,False
55;-5;-17;137;-5;-12;24;-20;173;5;-3;-18;16;80;14;3;-4;5;30;86;-3;36;-4;12;-1;1;19;8;-2;0;4;3;5;-5;-1;-3;-3;0;-2;0;24;2;3;0;-2;-1;-2;0;-1;0;0;0;0;3;3;-1;0;0;1;2;1;4;0;0;0;11;2;3;2;1;-1;-1,1,1,0,no_op,0.0,False,False
55;14;-16;125;-3;-5;24;-6;171;2;0;-10;17;75;15;0;1;14;27;79;-2;34;-6;9;0;1;17;10;-1;-1;3;1;5;-3;0;0;-2;-2;-2;-2;23;-1;4;1;-1;-2;-2;0;-1;-1;0;1;0;2;2;0;1;0;1;2;1;3;0;-1;0;11;2;3;2;0;0;-2,1,1,0,no_op,0.0,False,False
55;23;-9;123;8;-21;5;-27;169;6;7;-6;16;65;18;10;8;21;27;69;0;31;0;11;-1;4;17;4;-2;0;3;1;0;-2;-1;-2;-2;-3;1;-1;22;1;3;0;0;-2;-1;0;0;-1;0;2;0;3;1;-1;0;-1;0;2;1;3;0;0;0;11;2;3;3;0;1;-1,1,1,0,no_op,0.0,False,False
55;36;-4;112;4;-13;2;-18;175;5;4;2;16;67;15;6;-1;21;27;73;2;31;5;12;-1;3;17;6;-2;-1;2;1;-1;0;-1;-1;0;-4;0;-1;21;-1;3;0;1;-2;-1;1;0;-1;0;3;0;3;1;0;1;-1;1;2;2;3;0;0;0;11;2;3;3;0;1;-1,1,1,0,no_op,0.0,False,False
55;37;-1;114;4;-32;1;-19;173;6;17;4;17;64;21;6;6;21;28;66;1;32;3;10;-2;4;17;6;0;-1;4;0;-1;1;-3;-2;0;-4;2;0;22;0;3;0;1;-2;-1;0;0;-1;0;2;1;2;1;0;1;-1;1;3;2;3;0;0;0;11;2;2;4;0;1;-1,1,1,0,no_op,0.0,False,False
55;8;-12;111;6;16;48;4;165;-4;-14;2;14;78;21;7;-2;11;27;76;1;31;-7;11;-1;1;20;3;-3;-1;4;1;9;-2;1;2;-3;-2;0;0;23;-2;3;-1;-1;-1;-2;1;-1;-1;-1;2;0;1;1;0;-1;1;0;1;1;2;0;0;0;12;3;4;2;0;0;-1,1,1,0,no_op,0.0,False,False
56;-15;-9;122;14;15;48;3;162;1;-13;2;12;89;20;4;-2;-5;30;88;0;34;-7;10;-2;-1;20;1;-3;1;4;0;6;2;1;1;-3;0;1;0;23;0;4;-2;-1;0;-2;1;-1;0;0;3;-1;2;1;-1;0;-1;0;1;0;4;0;0;0;11;3;4;2;1;0;0,1,1,0,no_op,0.0,False,False
56;-16;-12;130;10;13;45;-1;164;2;-11;-1;13;89;21;1;-3;-4;28;89;-1;35;-7;8;-1;0;19;1;-2;1;4;0;7;2;1;0;-3;1;0;1;23;1;4;-1;-2;0;-3;0;-1;0;-1;3;0;2;1;-1;0;-1;1;1;0;4;0;0;0;10;2;4;2;1;0;0,1,1,0,no_op,0.0,False,False
56;-3;-8;134;18;8;46;-3;165;1;-16;-4;12;84;16;1;-1;3;30;85;-1;36;-8;7;-1;0;21;5;-3;0;5;0;6;1;2;0;-3;0;1;0;24;0;4;0;-2;0;-3;0;-1;0;0;2;0;2;1;0;0;0;1;2;0;3;0;0;-1;11;3;3;2;1;0;-1,1,1,0,no_op,0.0,False,False
56;-41;1;146;20;6;30;1;173;4;-3;5;20;95;11;5;2;-10;34;99;4;40;0;6;-3;-1;18;3;-2;3;2;-2;-1;2;-1;1;0;3;1;0;22;0;4;0;0;1;-2;0;-1;0;1;3;1;3;1;-1;1;0;0;2;2;4;0;-1;0;11;2;4;3;1;0;0,1,1,0,no_op,0.0,False,False
56;12;-11;110;5;16;47;5;166;-5;-14;1;14;77;20;8;-2;13;28;74;1;31;-6;11;-2;1;20;5;-3;-1;4;1;8;-3;1;2;-3;-2;0;0;22;-2;4;-1;-1;-2;-2;1;-1;-1;-1;2;0;1;1;0;-1;1;0;1;1;2;0;0;0;12;3;4;2;-1;0;-1,1,1,0,no_op,0.0,False,False
56;41;2;108;13;6;37;-1;175;-5;-8;-8;20;66;13;5;6;25;32;65;5;33;1;10;-3;1;17;7;-2;-4;1;2;0;-2;-1;1;0;-3;1;1;21;-1;4;0;0;-1;-2;1;-1;-1;1;2;1;1;1;0;2;-1;1;1;2;2;0;0;0;11;2;3;3;0;0;0,1,1,0,no_op,0.0,False,False
57;-16;-9;123;13;15;47;3;163;1;-14;2;12;90;20;4;-2;-6;30;89;0;34;-6;10;-2;-1;20;1;-3;1;4;0;5;2;1;1;-3;0;1;0;23;0;4;-2;-1;0;-2;1;-1;0;0;3;-1;2;1;-1;0;-1;0;1;0;4;0;0;0;11;3;4;2;1;0;0,1,1,0,no_op,0.0,False,False
57;-17;-11;128;11;14;46;1;164;2;-13;0;12;90;21;3;-3;-5;29;89;0;35;-6;9;-1;0;20;1;-3;1;4;0;6;2;1;0;-3;1;1;1;22;0;4;-1;-1;0;-2;1;-1;0;0;3;0;2;1;-1;0;-1;1;1;0;4;0;0;0;11;2;4;2;1;0;0,1,1,0,no_op,0.0,False,False
57;-17;-12;129;10;13;45;0;164;2;-12;0;12;89;21;2;-3;-5;28;89;0;35;-6;9;-1;0;20;1;-2;1;4;0;7;2;1;0;-3;1;0;1;23;1;4;-1;-2;0;-2;1;-1;0;0;3;0;2;1;-1;0;-1;1;1;0;4;0;0;0;10;2;4;2;1;0;0,1,1,0,no_op,0.0,False,False
57;16;-9;108;4;14;46;5;168;-6;-15;-1;14;75;19;8;-2;16;29;73;2;31;-5;10;-2;1;21;6;-3;-1;4;2;7;-3;1;3;-2;-3;1;0;22;-2;4;-1;-1;-2;-2;1;-1;-1;-1;1;0;1;1;0;0;1;0;1;1;2;0;0;0;12;3;4;3;-1;0;-1,1,1,0,no_op,0.0,False,False
57;29;-5;120;7;-24;4;-25;171;6;10;-2;16;64;19;9;8;22;27;67;1;31;2;10;-2;4;17;4;-2;0;3;1;0;-1;-2;-1;-1;-4;1;0;22;1;3;0;0;-2;-1;0;0;-1;0;2;0;2;1;0;0;-1;0;3;1;3;0;0;0;11;2;2;3;0;1;-1,1,1,0,no_op,0.0,False,False
57;33;-3;117;6;-28;2;-23;172;6;13;2;17;63;20;8;7;21;27;67;1;32;3;10;-2;4;17;5;-1;-1;3;1;-1;0;-3;-1;0;-4;2;0;22;0;3;0;1;-2;-1;0;0;-1;0;2;0;2;1;0;0;-1;0;3;2;3;0;0;0;11;2;2;4;0;1;-1,1,1,0,no_op,0.0,False,False
57;37;0;106;9;7;39;2;175;-6;-12;-8;18;68;13;6;3;24;31;67;5;33;0;10;-2;1;18;8;-2;-3;2;3;1;-2;0;2;0;-3;1;0;21;-1;4;0;0;-1;-2;1;-1;-1;1;1;1;1;1;-1;2;0;1;1;2;2;0;0;0;11;2;3;3;0;0;0,1,1,0,no_op,0.0,False,False
58;-17;-9;125;12;14;47;2;163;1;-14;1;12;90;20;4;-2;-6;29;89;0;34;-6;10;-2;0;20;1;-3;1;4;0;6;2;1;1;-3;1;1;0;22;0;4;-2;-1;0;-2;1;-1;0;0;3;0;2;1;-1;0;-1;0;1;0;4;0;0;0;11;3;4;2;1;0;0,1,1,0,no_op,0.0,False,False
58;-18;-10;127;11;14;46;1;164;1;-13;1;12;90;20;3;-2;-6;29;90;0;34;-6;9;-1;0;20;1;-3;1;4;0;6;2;1;1;-3;1;1;0;22;0;4;-1;-1;0;-2;1;-1;0;0;3;0;2;1;-1;0;-1;0;1;0;4;0;0;0;11;3;4;2;1;0;0,1,1,0,no_op,0.0,False,False
58;-1;-7;135;17;8;45;-4;165;1;-16;-5;12;83;15;0;-1;5;30;84;-1;35;-7;7;-1;1;21;6;-3;0;5;1;5;1;1;0;-3;0;1;0;24;0;4;0;-2;0;-3;0;-1;-1;-1;2;0;2;1;0;0;0;1;2;0;3;0;0;0;11;2;3;2;0;0;-1,1,1,0,no_op,0.0,False,False
58;14;-14;126;-2;-4;26;-6;170;2;-3;-9;15;76;16;-1;-1;13;27;78;-1;34;-5;9;0;2;19;10;-1;-1;4;2;5;-2;0;0;-2;-1;-1;-2;22;-1;4;1;-1;-2;-2;0;-1;-1;0;1;0;2;2;0;1;0;1;2;1;3;0;-1;0;12;2;3;2;0;0;-2,1,1,0,no_op,0.0,False,False
58;21;-7;107;4;13;44;5;170;-7;-16;-2;15;73;18;8;-1;18;29;71;3;32;-4;10;-2;1;21;7;-3;-2;4;2;6;-3;1;3;-2;-3;1;0;21;-2;4;-1;-1;-2;-2;1;-1;-1;0;1;0;1;1;-1;0;1;1;1;1;2;0;0;0;11;2;4;3;-1;0;-1,1,1,0,no_op,0.0,False,False
58;26;-5;106;5;11;43;5;172;-7;-16;-4;16;71;16;8;0;21;30;70;4;32;-3;10;-2;1;20;8;-3;-2;4;3;4;-3;0;3;-1;-3;1;0;21;-2;4;-1;0;-2;-2;1;-1;-1;0;1;1;1;1;-1;1;1;1;1;2;2;0;0;0;11;2;4;3;-1;0;-1,1,1,0,no_op,0.0,False,False
58;32;-2;106;6;9;41;4;173;-7;-15;-6;17;69;14;7;1;23;31;69;4;33;-2;10;-2;1;19;9;-3;-3;3;3;2;-3;0;2;-1;-3;1;0;21;-2;4;-1;0;-2;-2;1;-1;-1;1;1;1;1;1;-1;1;0;1;1;2;2;0;0;0;11;2;4;3;0;0;0,1,1,0,no_op,0.0,False,False
59;-38;1;149;15;6;31;-4;176;4;-8;5;19;95;9;5;0;-10;34;97;3;40;0;6;-2;-1;19;2;-2;3;3;-3;0;2;-1;0;-1;3;1;0;22;0;4;0;0;1;-2;0;0;0;0;3;1;3;1;-1;1;-1;0;2;2;4;0;-1;0;11;2;3;3;1;0;-1,1,1,0,no_op,0.0,False,False
59;-9;-15;140;-5;-9;26;-19;173;7;-6;-16;15;82;13;0;-6;2;31;87;-2;37;-3;11;-1;1;21;7;-2;0;4;3;6;-3;-1;-3;-3;1;-2;0;23;2;3;0;-2;0;-2;0;-1;0;-1;1;0;3;2;-1;0;0;1;2;1;4;0;0;0;11;2;3;2;1;-1;-1,1,1,0,no_op,0.0,False,False
5;34;-22;138;-23;-12;-32;5;172;6;6;-16;18;85;-4;-2;-6;19;28;91;-2;42;-5;6;0;2;15;5;3;-2;-7;-2;1;1;1;-1;0;-3;-1;-1;26;3;-1;3;1;-2;1;-2;-1;0;-1;0;0;3;1;-1;-1;1;0;2;2;4;0;-1;-1;12;3;3;3;1;1;-1,1,1,0,no_op,0.0,False,False
5;40;-21;136;20;-15;18;6;175;-6;13;12;17;86;-4;-7;2;18;31;81;-3;32;-3;7;-1;2;21;7;-2;-1;6;-6;-4;0;1;-1;0;-2;-2;1;26;-1;-1;3;0;-2;-1;-3;-1;0;1;5;1;2;2;-2;1;1;1;1;2;3;0;0;-1;11;3;4;3;0;0;-1,1,1,0,no_op,0.0,False,False
5;44;-9;134;2;-44;-3;-13;164;0;28;1;20;87;-5;-3;1;26;38;86;-8;36;0;8;0;1;20;4;0;1;1;-8;-1;-2;1;-3;0;-5;0;1;22;0;-1;3;0;-3;0;-2;0;0;1;2;1;2;1;-2;1;-1;0;1;2;3;0;0;0;11;4;4;4;1;0;0,1,1,0,no_op,0.0,False,False
60;0;-7;134;16;8;44;-5;166;0;-16;-5;12;82;14;0;-1;6;30;83;-1;35;-7;8;-1;1;21;6;-3;0;5;1;5;0;1;0;-3;0;1;0;23;0;4;0;-2;0;-3;0;-1;-1;0;2;0;2;1;0;0;0;1;2;0;3;0;0;0;11;2;3;2;0;0;-1,1,1,0,no_op,0.0,False,False
60;14;-13;128;0;-3;28;-7;170;2;-5;-8;14;76;16;-2;-2;12;28;77;-1;34;-5;10;0;2;20;10;-1;-1;4;2;5;-1;0;0;-3;-1;-1;-1;22;-1;4;0;-2;-2;-2;0;-1;-1;0;1;0;2;2;0;1;0;1;2;1;3;0;0;0;12;2;3;2;0;0;-1,1,1,0,no_op,0.0,False,False
61;-13;-12;144;-4;-6;26;-18;174;8;-9;-12;15;84;12;-1;-7;0;32;88;-1;37;-2;10;-1;1;23;6;-2;0;6;3;5;-1;-1;-3;-3;1;-1;1;23;2;3;-1;-2;0;-2;0;-1;0;-1;1;1;3;2;-1;0;-1;1;2;1;4;0;0;0;11;2;3;2;1;0;0,1,1,0,no_op,0.0,False,False
61;2;-7;134;14;7;42;-6;167;0;-16;-6;12;82;14;-1;-1;8;29;82;-1;35;-6;8;-1;1;21;7;-3;0;5;1;5;0;1;0;-3;0;1;0;23;0;4;0;-2;-1;-3;0;-1;-1;0;2;0;2;1;-1;0;0;1;2;0;3;0;0;0;11;2;3;2;0;0;-1,1,1,0,no_op,0.0,False,False
62;-34;-1;151;10;5;31;-8;177;5;-12;3;18;94;7;4;-3;-8;34;94;1;40;0;7;-1;0;21;1;-3;3;5;-3;1;2;-1;-1;-1;3;1;0;22;1;4;0;0;1;-2;-1;0;0;0;3;1;3;1;-1;1;-1;1;2;2;4;0;-1;0;11;2;3;3;1;0;0,1,1,0,no_op,0.0,False,False
62;13;-11;129;2;-1;29;-7;171;2;-8;-8;13;76;16;-3;-2;13;28;78;-1;33;-5;9;0;2;20;9;-2;-1;5;3;5;-1;0;0;-3;-1;-1;-1;22;-1;4;0;-2;-2;-2;0;-1;-1;0;1;0;2;2;-1;1;0;1;2;1;3;0;0;0;12;2;3;2;0;0;-1,1,1,0,no_op,0.0,False,False
62;4;-7;134;12;6;40;-6;168;0;-16;-6;12;81;13;-1;-1;9;29;81;-1;34;-6;8;0;1;21;7;-3;0;5;2;5;-1;1;0;-3;0;1;0;23;0;4;0;-2;-1;-2;0;-1;-1;0;1;0;2;1;-1;0;0;1;2;0;3;0;0;0;12;2;3;2;0;0;-1,1,1,0,no_op,0.0,False,False
63;-19;-9;147;-2;-3;27;-17;175;8;-12;-9;14;87;10;-2;-8;-2;33;89;0;37;-2;9;-1;1;24;4;-3;0;7;2;4;0;-1;-2;-3;2;0;1;23;2;3;-1;-2;1;-2;0;-1;0;-1;2;1;3;1;-1;0;-1;1;2;1;4;0;0;0;11;2;3;2;1;0;0,1,1,0,no_op,0.0,False,False
63;-24;-6;150;1;1;29;-15;176;8;-14;-4;15;90;8;-1;-7;-4;34;90;0;38;-2;8;-1;1;23;3;-3;1;7;0;3;1;-1;-2;-2;2;1;1;22;1;3;-1;-1;1;-2;0;-1;0;-1;3;1;3;1;-1;0;-1;1;2;1;4;0;0;0;11;2;3;2;2;0;0,1,1,0,no_op,0.0,False,False
63;-29;-3;151;6;3;30;-12;177;6;-14;0;16;93;7;1;-5;-6;34;92;0;39;-1;7;-1;1;22;2;-3;2;6;-2;2;2;-1;-2;-2;3;1;0;22;1;4;0;-1;1;-2;0;0;0;-1;3;1;3;1;-1;1;-1;1;2;2;4;0;0;0;11;2;3;3;2;0;0,1,1,0,no_op,0.0,False,False
63;10;-9;131;6;3;34;-8;171;2;-13;-7;12;78;15;-2;-2;12;28;78;-1;33;-5;9;0;2;20;8;-3;-1;5;3;4;-1;0;0;-3;-1;0;0;22;-1;4;0;-2;-1;-2;0;-1;-1;0;1;0;2;1;-1;0;0;1;2;1;3;0;0;0;12;2;3;2;0;0;-1,1,1,0,no_op,0.0,False,False
63;11;-10;130;4;1;31;-8;171;2;-11;-7;12;77;15;-2;-2;13;28;78;-1;33;-5;9;0;2;20;9;-2;-1;5;3;5;-1;0;0;-3;-1;0;0;22;-1;4;0;-2;-2;-2;0;-1;-1;0;1;0;2;2;-1;0;0;1;2;1;3;0;0;0;12;2;3;2;0;0;-1,1,1,0,no_op,0.0,False,False
63;6;-8;133;10;5;38;-7;169;1;-15;-7;12;80;14;-1;-1;10;29;80;-1;34;-5;8;0;2;21;8;-3;0;5;2;5;-1;1;0;-3;0;0;0;22;0;4;0;-2;-1;-2;0;-1;-1;0;1;0;2;1;-1;0;0;1;2;0;3;0;0;0;12;2;3;2;0;0;-1,1,1,0,no_op,0.0,False,False
63;8;-9;132;8;4;36;-7;170;1;-14;-7;12;79;14;-2;-1;12;28;79;-1;33;-5;8;0;2;21;8;-3;0;5;3;4;-1;1;0;-3;-1;0;0;22;0;4;0;-2;-1;-2;0;-1;-1;0;1;0;2;1;-1;0;0;1;2;1;3;0;0;0;12;2;3;2;0;0;-1,1,1,0,no_op,0.0,False,False
6;38;-21;134;-24;-13;-30;7;172;8;10;-15;16;85;-3;-4;-3;19;29;90;-2;42;-4;7;0;2;17;4;3;-2;-6;-3;1;1;1;-1;0;-3;-1;-1;26;2;-1;3;1;-2;1;-2;-1;0;-1;0;0;3;1;-1;0;1;1;2;2;4;0;-1;-1;12;3;3;3;1;1;-1,1,1,0,no_op,0.0,False,False
6;43;-11;119;-4;-46;-13;-10;162;4;26;-3;21;83;-5;-3;4;28;37;85;-8;34;0;11;0;1;20;2;2;1;2;-9;-1;-2;0;-3;2;-4;0;-1;22;0;0;3;1;-2;-1;-2;0;0;1;2;0;3;1;-2;1;-1;0;2;2;4;0;0;0;11;4;3;3;1;1;0,1,1,0,no_op,0.0,False,False
6;44;-9;134;3;-44;-3;-13;164;0;28;2;20;86;-5;-3;1;25;38;85;-8;36;0;8;0;1;21;5;0;1;1;-8;-1;-2;1;-3;0;-5;0;1;22;0;-1;3;0;-3;0;-2;0;0;1;2;1;2;1;-2;1;-1;0;1;2;3;0;0;0;11;4;4;4;1;0;0,1,1,0,no_op,0.0,False,False
7;37;-23;133;19;-15;20;5;174;-4;10;14;19;86;-3;-6;5;18;30;80;-3;32;-4;8;-1;1;18;7;-2;-1;8;-5;-3;0;1;-1;0;-2;-2;1;26;-2;0;3;0;-2;-1;-2;-1;0;0;5;1;2;2;-2;1;1;1;1;2;3;0;0;-1;11;3;3;3;0;0;-1,1,1,0,no_op,0.0,False,False
8;-47;-16;109;12;29;11;-6;175;7;23;-3;20;79;-1;7;-6;-5;33;80;-5;34;-1;12;-1;1;23;4;-2;0;1;8;-1;5;1;2;-1;3;0;-1;25;-2;-2;-2;-1;1;1;2;0;-1;2;2;1;3;1;0;0;0;1;2;2;4;0;0;0;12;3;3;3;1;0;-1,1,1,0,no_op,0.0,False,False
8;44;-9;134;3;-43;-2;-13;164;0;28;3;20;85;-4;-3;1;25;38;84;-8;36;0;8;0;1;21;5;0;1;2;-8;-1;-3;1;-3;0;-5;-1;1;23;0;-1;3;0;-3;0;-2;0;0;1;2;1;2;1;-2;1;-1;0;1;2;3;0;0;0;11;4;3;4;1;0;0,1,1,0,no_op,0.0,False,False
9;33;-25;130;18;-14;21;4;175;-2;8;16;20;86;0;-3;7;18;29;79;-3;32;-4;9;-1;1;16;6;-2;-1;10;-4;-3;0;0;-1;0;-2;-3;1;26;-2;0;3;-1;-2;-1;-2;-1;0;-1;5;1;2;3;-2;2;1;1;1;2;3;-1;0;-1;11;3;3;3;0;0;-1,1,1,0,no_op,0.0,False,False
9;42;-19;129;-25;-14;-26;7;173;9;13;-14;15;84;-3;-6;0;19;30;89;-3;41;-3;8;1;2;19;3;3;-2;-4;-4;2;0;1;-1;0;-3;-1;-1;26;1;0;4;1;-2;0;-3;-1;0;0;0;0;3;1;-1;0;1;1;2;2;4;0;0;-1;12;3;3;3;1;1;-1,1,1,0,no_op,0.0,False,False
9;44;-11;118;-5;-46;-13;-9;162;4;27;-3;20;82;-3;-3;4;28;37;84;-8;34;0;11;0;1;20;2;2;1;2;-9;-1;-2;0;-3;1;-4;0;-1;22;0;0;3;1;-2;-1;-2;0;0;1;2;0;3;2;-2;1;-1;0;2;2;4;0;0;0;11;4;3;3;1;1;0,1,1,0,no_op,0.0,False,False
9;44;-9;134;3;-43;-2;-12;165;1;28;3;20;85;-3;-3;1;25;38;83;-8;36;0;8;0;1;21;5;0;1;2;-8;-1;-3;1;-3;0;-5;-1;0;23;0;0;3;0;-3;0;-2;0;0;1;2;1;2;2;-2;1;-1;0;1;2;3;0;0;0;11;4;3;4;0;0;0,1,1,0,no_op,0.0,False,False
