sample_i,sample_j,signature_distance,high_mode_distance,high_distance_over_delta_h,sample_i_high_norm,sample_j_high_norm
66,68,0.1370885232069228,0.09920151300296395,3.9773645485088815,0.5565651176133725,0.5269129339836406
66,64,0.1450981624965329,0.09293561280061272,3.726140866783565,0.5565651176133725,0.5739866744651086
67,68,0.06750387620577843,0.05063396378853972,2.0301074693992134,0.5430268857482679,0.5269129339836406
67,66,0.06982825244084709,0.048903519827655,1.960727414046645,0.5430268857482679,0.5565651176133725
67,69,0.1322205871475881,0.10268156239160305,4.116892915027037,0.5430268857482679,0.5088428060512367
67,65,0.1414445462939965,0.09584788020121465,3.842904701974125,0.5430268857482679,0.5670160035349452
68,69,0.06497875590992339,0.052352602131648496,2.0990141928015538,0.5269129339836406,0.5088428060512367
68,67,0.06750387620577843,0.05063396378853972,2.0301074693992134,0.5269129339836406,0.5430268857482679
68,70,0.12707414561485136,0.10599799553110892,4.249861286146301,0.5269129339836406,0.48952820296781063
68,66,0.1370885232069228,0.09920151300296395,3.9773645485088815,0.5269129339836406,0.5565651176133725
69,70,0.06237973677057458,0.05392352267555237,2.1619983499046906,0.5088428060512367,0.48952820296781063
69,68,0.06497875590992339,0.052352602131648496,2.0990141928015538,0.5088428060512367,0.5269129339836406
69,71,0.12191996953597464,0.10890045532942828,4.366231897398599,0.5088428060512367,0.46974955830716286
69,67,0.1322205871475881,0.10268156239160305,4.116892915027037,0.5088428060512367,0.5430268857482679
70,71,0.05984995249233074,0.05523274973146943,2.214490223471151,0.48952820296781063,0.46974955830716286
70,69,0.06237973677057458,0.05392352267555237,2.1619983499046906,0.48952820296781063,0.5088428060512367
70,72,0.11705442880109751,0.11118494771944276,4.4578258536632624,0.48952820296781063,0.4503217704714501
70,68,0.12707414561485136,0.10599799553110892,4.249861286146301,0.48952820296781063,0.5269129339836406
71,72,0.057540849107522836,0.05619019291116313,2.2528777484679883,0.46974955830716286,0.4503217704714501
71,70,0.05984995249233074,0.05523274973146943,2.214490223471151,0.46974955830716286,0.48952820296781063
71,73,0.1127788822724016,0.11269578491405624,4.5184010416268245,0.46974955830716286,0.43204625243072564
71,69,0.12191996953597464,0.10890045532942828,4.366231897398599,0.46974955830716286,0.5088428060512367
72,73,0.055599295182880745,0.05673000995017527,2.2745210590249934,0.4503217704714501,0.43204625243072564
72,71,0.057540849107522836,0.05619019291116313,2.2528777484679883,0.4503217704714501,0.46974955830716286
72,74,0.10936897135356027,0.11332550885978815,4.543649060747525,0.4503217704714501,0.41564863065098356
